3362	老师我想学习财务数据分析能介绍我看什么样的书吗？
3363	老师，收到地税补助款会计分录怎么写？
3364	老师，我资产负债表中”货币资金“项目期末余额应该按总帐科目中”库存现金“和”银行存款“余额填写对吧？
3365	老师，企业所得税年报职工薪酬纳税调整明细表中工资薪金支出帐载金额填借方实际发工资数还是贷方计提数
3366	淘宝上的购物是不是没有发票，不能报销？如果公司存在很多淘宝和小商品市场的采购，都不能取得发票，这种情况怎么办？
3367	你好，酒店房屋之前是和村里签的合同，现村里把房屋租给物来公司。我们的租赁票现在是物业公司开具。这样可以吗
3368	工司给职工提供的午餐是免费的，买菜没有票这怎么入账
3369	本来场地就是万象物业公司的，你只是暂时租来经营使用，哪怕你后面有商户入驻，你也只是个二手房东而已，所以我觉得，房租和水电应该是先由我们交给房东然后我们再收商户的，所以正确的做账方法应该是：借：银行’贷：其他应收-xx商户而不是像答案里面一样进收入
3370	老师我是拉卡拉收款宝POS机的二级代理商（个人），我的上级代理也是个人，前段时间他向我收了66元的个人所得税，这个收费合理吗？
3371	老师，请问收取的包装物租金需要计算增值税吗？
3372	老师您好，有笔购酒款用作招待费，9月份只有付款单和银行回单根据这个做了一笔借其他应付款贷银行存款，10月份发票来了而且是专票，那么10月份完整的会计分录怎么做啊？请指教
3373	现在是十月份。我要入账一张9月开来的专用发票。购买了一批货物。这张发票放在11月入账可以吗。11月以后才付款给对方公司。
3374	我想问下应税服务（3%征收率）扣除额计算怎么填写
3375	老师，免税发票开具是直接在税率栏打免税，税额打**吗？
3376	企业开11点的普票是不是可以拿专票来抵扣对吧
3377	老师请问会计从业资格证什么时候考试？还是取消了？
3378	A老板把钱都拿给B老板了，从B老板手里面出去的钱我都记其他应付款，知道A老板给了B老板5万，从B老板手里一共出去15万，而这15万全都记成了其他应付款B老板，那么接下来应该怎么调整分录呢
3379	我们公司2个股东，注册资金500万，每股净资产是多少，怎么计算的？
3380	您好，我问一下咨询公司外包业务给另外一个咨询公司另外一个咨询公司怎么提供发票呢这个流程需要缴纳什么税费
3381	老师，专管员要查账，12年验资的，当时验资完钱就转出去了。这个账务怎么处理啊，这就够成出逃出资了，这个税务局怎么核啊
3382	一般纳税人销售货物时，对方要求开普通发票，我是应该开3%的还是17%的呢？
3383	股息红利的个税问题外帐是按营业收入的千分之一，乘以税率20%，再按3人的持股比例去分摊我就想知道这个千万之一是规定的，还是怎么来的
3384	你好，老师，我公司是生产型企业，有80%的出口业务，一直没做出口退税，现在开的是五联零税率的普票，不知道要怎么做才好，老板天天催这个，我也没做过，望赐教，谢谢！
3385	老师收到企业研发机构发展胡备案扶持补贴款会计分录是什么？
3386	请问收到月饼券发票（专票），进项税能抵扣吗？怎么入账？
3387	一般纳税人申报，其中印花税按含税价申报还是不含税价申报？
3388	老师，我们是承包食堂，属于托管，我们的税费是否可以要求对方承担
3389	供货商今天给我们开了一张增值税专用发票，为什么在我们的勾选平台上看不到今天的票
3390	老师我们有个有限合伙公司，上面没有注册资金？我要在哪里看到注册资金和资本公积，然后缴纳税款？
3391	老师，我们会计学堂有了注会视屏，还有注会习题课程？
3392	老师，请问下增值税普通发票的佰万元限额每年要申请一次，是要怎么做？到税务局提交限额申请表，还是要做个票种核定呢？
3393	老师增值税17年初余额10875.09元（16年是小规模纳税人）,17年1月月申报扣款10874.47中间差额0.62元怎么调整账目？
3394	老师问一下餐费开专票不能抵扣需要认证吗？
3395	老师，一次性开了一张总工程款的发票，那所有的税费加起来总共该交百分之多少的税费？小规模纳税人。
3396	你好，我想问下变更注册地址要什么资料？母子公司共用一个办公室，要如何做面积分割，需要准备什么材料呢
3397	加油站购进的油单位是吨，卖的时候是按升，怎么办？
3398	老师：10月份的加班工资怎么算，比如10月份实际出勤天数是17天，如果是1号加班，基本工资是3000，加班费=3000/17*3=529，是这样算吗？
3399	签署合同补充协议A权属转移B，如果再签署补充协议时应该是A公司签还是B公司签
3400	那不用计提折旧吗？
3401	我的股东进行了股权转让，转让协议如图，现在要缴纳的印花税是多少
3402	开劳务票要交哪些税？税率多少，如果项目再外地，怎么预缴？一般纳税人
3403	请问老师工厂购买了电暖气本来是老板弄得另外一个工厂的但是现在走了我们这个工厂当时的分录是借管理费用福利费贷库存现金现在要转到他另外一个工厂怎么做分录呢我是内账老板说直接还把钱翻到我们的现金账上就行
3404	我想问一下，之前股东投资我都是挂着其他应付款项目，现在公司要向政府申报项目，要填实收资本的金额，我能不能将其他应付款项目的金额转入实收资本？
3405	请问现在审核报销，如购买的是办公用品、礼品、发票中“货物和应税服务栏”必须明白写清楚吗？是否最新的税务规定要求写清楚是什么办公用品、礼品？
3406	老师您好，有笔购酒款用作招待费，上月根据银行付款单做了一笔借其他应付款贷银行存款，这月收到专票，那么这月完整的会计分录怎么做啊？请指教
3407	老师，个体户是不是不用交增值税啊？个体户开出来的发票就像费用发票吗？
3408	老师您好，在国税申报季度企业所得税，填写资产负债表的时候，年初余额是上年年末余额吧？
3409	老师，应交税费的期末余额在借方，填资产负债表时，填正数还是负数；如果期末余额在贷方，应该在资产负债表中填正数还是负数？
3410	计提的税金有时候多，有时候少。账上要与交的税金一致吗？差几分几毛的可以吗
3411	老师您好！请问9月底交的车辆2017年10月30-2018年10月29日保险费怎么做分录，还有2017年1-12月车船税写在备注栏内，分录又该怎么做呢？谢谢！
3412	有个工程项目已经开了外管证，现在还没有到期，原来的合同金额已经开具完了。现在签了一个新的补充合同，那我是不是要重新开一个新的外管证？
3413	有一个租房合同，金额72000元，是不是要交印花税
3414	请问一下每年缴纳的百旺税控系统技术维护费如何入账，可以全额抵扣增税，对吗
3415	老师：比如10月份有31天，但实际出勤天数才17天，那么日工资是怎么算的呢？假如基本工资是3000元，那么每日工资=3000/30还是3000/17呢？
3416	老师我们16年末增值税余额是10875.09，但是17年只扣了10874.47当时还是小规模纳税人，差额0.62元我们公司现在准备注销呢，我改怎么调呢
3417	老师，我以前在一般纳税人企业上班，是家4S店，现在我离职了，请问需要到国税办理更正手续吗？
3418	老师，一个汽车修理厂开了这个发票，要交什么税呢，是个体户
3419	开劳务票要交哪些税？税率多少，如果项目在外地，怎么预缴？公司为一般纳税人
3420	老师，因为发票失控需要转出进项税缴纳的增值税分录怎么做
3421	老师，我发现2017年5月申报的年2016的企业所得税年度纳税申报表，里面的纳税调整项目明细表，期间费用明细表，职工薪酬纳税调整明细表，里面的数据，有申报错误。如果是是这样，如何处理？是要去税务局更改吗？还是明年5月申报2017的企业所得税年度纳税申报表，调整之前的错误就可以了？
3422	10月31日客户刷卡买车，当天开票，11月1日车款到账，如何制单，如何登记日记账？
3423	老师好！我们是小规模纳税人呢，有一笔工程介绍费往我们账上走，要收多少税点？
3424	老师您好，在国税申报季度企业所得税，填写利润表的时候，本期金额是填写本年累计数还是9月份的数？
3425	老师我们公司在15年的时候有签过3台大型工程设备118万合同，后面实际针对这三台设备有些变更就又作了一个补充合同增加56万款，但是这118万当时就开票给对方了，开的是冷却塔。现在我们要开这56万的票给对方，我应该开什么项目呀
3426	公司转让小车给个人，怎样操作，才能合理节税？？
3427	老师我们接了一个团购，之前在出纳那里打了借条，把单位买的商品结账了。单位随后才给我们的银行卡上打款。现在款到了，怎么抽借条，怎么做分录？
3428	私车公用的车辆折旧费、保险费、年检费不能税前扣除，那如果是过户到公司的车，不属于租车，那这些费用能税前扣除吗
3429	老师好:行攻事业单位购买携税宝怎么做分录？行攻单位没有营业税，不用抵税金对吗？
3430	社保费银行扣款是2011.8元，那工资表中是2013元，那多扣的1.2元，怎么做？
3431	我是软件行业的，想签一年律师咨询费，能说是为项目的律师费吗，放项目的研发支出
3432	汽车销售公司为销售车所购买一些礼品，请问怎么做分录
3433	我想请问一下，我们欠供应商8450元，这个账上有的，但是还有900元没有做账，昨天我付了9350元给他们，请问这个账该怎么做呢？系统上该怎么平掉呢？
3434	老师，是不是资产负债表里科目数值的正负，与科目所属的类别对应，比如负债类的期末余额在贷方，资产负债表中的就是写贷方的金额，如果金额出现在借方，资产负债表里就要写负数？
3435	如果说是专门为一个项目签的，这样说得去吗
3436	请问李爱文老师刚才问题没有问完请问老师工厂购买了电暖气本来是老板弄得另外一个工厂的但是现在走了我们这个工厂当时的分录是借管理费用福利费贷库存现金现在要转到他另外一个工厂这个冲减分录怎么做呢摘要咋写
3437	我在用会计学堂，学习报税实操的时候，为什么自己不能填写数字。自己填不进去数字，一保存就是错的。
3438	10月税2621.36，是11月15日之前缴纳，但在10月开票之前就缴了，在发生地缴纳了，含税价90000，税2621.36，请问我11月怎么报税，我这家单位是建筑行业小规模
3439	客户A给我公司合伙人B对公账打了13万要开发票税点是0.06.合伙人又给我公司打回了10万那3万做货款，客户欠我公司29680元.我公司又给客户打了92520.这个怎么做分录这个问题可以帮忙看一下吗
3440	我这个月有张发票来不及认证，是不是在下个月报税前认证都可以算在这个月的抵扣项里
3441	在建工程的项目用了一台新电脑，请问怎么做账？要进固定资产模块吗？如果只进在建工程需要计提折旧吗
3442	老师好，农民合作社销户，应收账款是不是要上税
3443	老师，我在上个月开的收入发票中，其中有部份款未收到，后来发现该发票有误，但是该笔收入已经缴税收了。在这个月我要重新开这张收入发票，我该怎么来冲上个月开错的那张收入发票呢？税这个月又要重新交吗
3444	公司缴纳公积金，个人和公司的比例各是多少？
3445	会计期末都做哪些事务呢？
3446	服装销售和饰品销售小规模税率多少？
3447	老师，我现在有快账软件，也能自己处理基本的做账和报税等业务，想自己找客户做，但不知怎么开始，老师们有什么好的方法找客户吗？求指导
3448	损益类账户，每个月末都要结转吗
3449	老师，我想问下法人私人贷款买房子银行要看财务报表，报表做得都是负利润有影响吗
3450	老师您好!我们是物管公司，现在经营范围是物业管理服务。是小规模纳税人。现在增加经营范围，单位后勤管理服务,商业综合体管理服务,绿化管理。请问税率会变吗？会计核算会有哪些变化？
3451	老师一个客户他买了一个箱子435元，后面换另外一款箱子360元，我们退他75元，但是后面换的这个箱子还不能做账，因为还没货，但是这360元，我该怎么做呢？
3452	老师，请问旅行社搞差额征收是怎么回事？？
3453	单位一笔劳务费已从基本户打给雇员，个税是我公司全额负担，分录应该如何写
3454	老师，你好！在填写现金流量表支付的各项税费时，计算的公式中包含“税金及附加”，并且取数是直接取利润表中的此栏数字，请问，税金及附加是上月末计提，本月支付的，在本月末时还会计提，如果直接取数的话，不是包含了本期计提的税金及附加而实际本期未支付要到下期才支付的金额吗？
3455	对方公司开来的打印图纸发票上应税服务栏只有打印两个字，没清单，可入账吗
3456	我是软件行业的，我们自主研发软件产品，有两种情况，一种是专利是属于我们的，还有一种跟客户签专利可以属于客户的，这两种情况，在税务上，哪里我们划算
3457	我想问下，购买五金材料，比如螺丝，道具，推车等很多项目，但金额才2000元，开发票要开清单吗？还是可以五金材料一批这样。餐饮发票是不用清单的吧？
3458	老师个体户查账征收的话是不是一定要有对公账户？这个要怎么做外账啊可以根据流水来做吗？
3459	老师，是2015.7.1之前办的营业执照都需要三证合一吗
3460	建筑业员工生活费及生活用冰箱等用具，归类在哪个科目
3461	求助：公司行业属于娱乐业，以前符合适用“小企业”的标准，使用的是“小企业会计准则”。近期公司由于发展，已经进入“中型企业”的标准。故应该不能再沿用“小企业会计准则”。请问：是应该改为“企业会计制度”还是“新会计准则”？谢谢！
3462	老师个体户查账征收是不是一定要开对公账户，外账可以根据流水来做吗？
3463	个体、小微企业可以不做核算吗？不核算的企业有没有风险，用几年能不能注销
3464	个人独资企业，是不是征收个人生产经营所得税，不征收企业所得税。但是这个个人生产经营所得税是不是可以选择查账征收或核定征收？
3465	老师，我是一家外贸一般纳税人，因2014年接收第三方发票，当时分录借：库存商品应交税费—应交增值税—进项税额贷：现金，并当月结转了成本，本月，税务查出来，在公司银行存款里直接扣除了抵扣的进项税额和进入成本的费用（也就是扣了企业所得税，是成本的10%，属于小微企业），又交了滞纳金和罚款（也是从公司账号上直接扣的）请问，这些会计分录怎么做？
3466	老师你好！我们公司想成立一个子公司或分公司，请问哪种需要合并报表？对现有公司有影响吗？
3467	老师，企业间的贷款利息收入开票是不是要去升级金税盘开票范围啊？
3468	老师，我们公司的工资都是提前一个月计提的，但我们公司长期雇用的临时工的工资可以当月计提，当月发放吗
3469	老师，我想请问下，因为现在公司要换厂房，对方公司开租赁发票给我们加8个税点，房产税由对方公司承担，但是现在我公司进项及费用发票不够，利润过大的情况下，厂房发票是按实际的开好一点？还是降低金额开好一点？
3470	买社保的分录是这样吗借：管理费用其他应收款—某某贷：银行存款看社保明细怎么知道其他应收款的金额是多少呢?
3471	ＶＩＰ会员不可以进行真账实操吗？
3472	代开的专用发票，能查询到明细吗
3473	本月给100个域名续费花费6000元，应计入什么科目呢，算是主营业务成本吗？（续费的100个域名未售出）
3474	以前购买时只是说直播有限期，说真账实操是永久的，什么时候又改了，到时会不会什么也不可以
3475	请问会计资料保存30年包含电子档凭证资料吗
3476	汽修厂每月末在修车辆怎么核算收入，成本及工时，如果挂应收款车还未修完，金额无法确认？
3477	老师请问：非本单位人员为本单位业务服务，发生的火车费，计入管理费用－差旅费可以吗？
3478	请问分配未分配利润以及支付应付股利的相关凭证后面需要做什么附件？
3479	老师，学校报销的发票一般有哪些内容
3480	手机下载的课件可以存到百度云吗？该怎么操作？
3481	老师我开了一个店，现在想注销，但没有发票，怎么注销才开一年
3482	房租发票从个人开税率低还是从公司开税率低？
3483	老师，您好，请问出口退税是退的外销增值的那部分是吗？比如说出口200万，对应的成本100万，要交增值税（200-100）*0.17=17万，退的就是这17万是吧
3484	老师我们公司有挂靠的建造师，他们没有工资但我们公司给他们缴了社保的，请老师工资表我该怎么处理呢。我在做工资表时他们的实发工资编辑为零可以吗。
3485	老师您好，我想咨询下：新开办企业，认缴资本1000万，但并未实缴，如何做账？对实缴资本有何具体规定。谢谢
3486	没有做账和报税的个体户经营异常后有什么不良影响吗
3487	老师我是2016年十二月考试的，我2017年2月份才拿的会计从业资格证，我在四川考试并领证。请问老师你知道我今年需要继续教育吗
3488	去工商局打印章程需要什么材料
3489	老师。公司业务人员不是在一个公司开工资。但是业务都是给两个或三个公司做的。这样的事情怎么处理。报销费用。领用提成。
3490	请问，厂家给的奖励，开发票时可以开“信息咨询服务费”吗？“信息咨询服务费”对应的经营范围应该是什么？
3491	请问河南郑州初级会计考试网上报名具体时间是哪天
3492	老师，第五条是什么我看不懂
3493	我做出口企业账套练习，在增值税申报时，附表二的进项税额转出是零，可练习里当月是有转出额的。请告诉填表的原理
3494	老师，出售投资性房地产属于日常活动么？
3495	老师我想咨询一下咩有涉及金额的合同是那种保密商业的合同印花税怎么交？？、
3496	老师，公司购买提货卡做什么费用？
3497	老师，再请教一下，报销会计继续教育，一定要通过应付职工薪酬-职工教育经费科目中转吗？还是直接管理费用贷现金
3498	老师，是哪一年个税起征点为3500的？
3499	销售方先给商品我们卖出货品之后才给我们开票我们也才付钱，期间消费者可以使用销售方的储值卡来我们店内消费我们结算的货款时，要扣除消费者消费的储值卡金额90％。我们按扣除之后的金额付款，但是销售方开给我们的发票金额为未扣除储值卡90%的金额。请问我方如何进行账务处理？我方为一般纳税人
3500	转账支票结算是用应付票据科目么
3501	前两个月是销售额不超过九万的最后一个月超了想问一下，这个怎么做账
3502	已销售房屋怎么计算土地使用面积？已销售的房子的土地面积要从总土地面积减除后缴纳土地使用税，不会计算
3503	我在家办了一个培训机构，做了工商登记了，是不是必须办税务登记
3504	老师您好，请问一下资产负债表与利润表的关系？我这边看的有点晕，利润表中是负的，为何未分配利润是正数？
3505	您好，如果公司租的私人的房子一直没有发票，现在公司注销，房产税是谁出，房东还是我们公司？
3506	刚刚成立的房地产公司，谈项目购买的礼品，烟酒，以及相关的准备费用，是计入管理费用开办费，还是计入招待费，是到公司取得第一笔收入后费用就不需要计入开办费了吗？
3507	蔬菜和水果能出口退税吗？
3508	老师，我们公司把员工每月每人的餐补直接从工资扣除，我做的下面那笔分录对吗？扣除的餐补于月底从公司账户打到我们公司一名员工的个人卡中，这个人再由个人银行卡，给公司每位员工进行充值，那公司账户打到这个人的个人银行卡后需要怎么做账务处理？具体的分录是？
3509	计提9月工资，借：管理费用-工资贷：应付工资。计提9月社保公积金，个税，借：应付工资贷：应交税费-个税，贷：其他应付款社保个人贷：其他应付款公积金个人计提9月社保公司部分借：管理费用-社保贷：应付工资-社保借：管理费用-公积金贷：应付工资-公积金
3510	新成立的小规模公司，没有工会组织，税局强制按工资总额的0.8%缴纳工会经费，计提工会经费时是不是缴纳多少计提多少？
3511	请问一下出口退税额是怎么计算的？我开出的发票税率为0是不是直接用开票金额乘以退税率呀？？？？
3512	找到新的工作，跟公司的之前代理记账的会计一般都交接什么
3513	老师，这个出现赤字是什么原因？？应该怎么调？？
3514	老师这是我们的经营范围，我们找一家广告公司为客户做了一个会展涉及的内容如下表，我们应该给客户开什么发票内容税率是3还是5？我们找的广告公司给我们开什么我们才能计入主营业务成本？
3515	老师，我想问你一下，会计继续教育平台学分申请，是需要去财政局才能审核通过吗
3516	非营利医院，病人不花钱的，国家报销一部分，医院垫付一部分，有这个行业的账吗
3517	我自己在网上勾选认证的，怎么下载认证啊，会计课堂上怎么没有呢
3518	实操里如何修改记帐凭证编号
3519	像那种公司没有借款，然后公帐上转给个人备注还款，这个做其他应付有风险没啊，这个是新公司老板转出去的，这个究竟怎么处理比较好啊
3520	在网上用金税盘报税后，到税务局还要干什么？我是第一次报税，请老师讲详细的。谢谢。
3521	老师，支票背面签错如何处理呢？
3522	你好老师，我公司是生产型进出口企业，我公司需购入机器设备一台，价值40万，但我公司出口货物60万人民币，那我认证的机器设备发票可以退税吗？
3523	想问下代开专票时，开错了，但是已经扣款了，怎么办？
3524	老师，是名字
3525	小规模，第三季度，应交税费-应交增值税-应交税费的贷方余额是8286.34，应交税费-应交增值税-减免税款的借方余额是960。所以我9月报第三季度增值税是，缴纳了8286.34-960=7326.34。那银行10月扣款7326.34时，我应该怎么做分录。
3526	因为没有接触过支票签错，签错后财务如何处理支票，作废后，重新开具就可以了是吗？
3527	上市公司的财务报表用哪些指标分析公司的基本情况
3528	请问个人出租商铺需要缴纳哪些税费
3529	，报了税收到税务短信，说财务报表数据有疑问，让去国税老师那里去改，请问这一般是什么情况
3530	请问老师这个怎么做会计分录？我实在不知道怎么体现
3531	我们公司10月30日预付一部分账款，11月30日付剩下一部分账款，销售方已经于10月25日开具了全额发票，那么我们在10月31日填制企业内部请款单时，是应该填全额，还是填第一部分的金额呢？该如何做账呢
3532	请问个人出租商铺需要缴纳的税种和税率分别是多少
3533	老师，办公用品金额大，但是没有明细，这个后果是什么？
3534	老师您好！一个村刚要建立一个农业苗木种植专业合作社，一共六个成员，一个是村贫困户代表，章程中必需体现2015年政府扶贫资金55万，2016年政府扶贫资金哦30万，怎样在章程中体现合适，并且70％利润要分给贫困户，怎样在章程中体现，请老师指教，有现成模板也请提供一下参考，谢谢！
3535	请问预收账款和预付账款什么区别
3536	比如我想知道固定资产在做账的时候必须每一个都建立一个单独的账页吗
3537	老师好，想咨询一个问题：用友t3启用进销存模块的情况下，总账模块中应收账款/应付账款科目的明细怎么设置合适？是设置子目？还是设置辅助核算“
3538	麻烦再请问老师，个人出租商铺月租金没超过20000,分别需要缴纳哪些税费，税率分别是多少？
3539	请问写分录，借贷方应该错开一格还是两格？？？
3540	但是如果税务不同意我从新拿正常的发票抵扣怎么办？
3541	老师，今天收到审计的询证函，上面询问1一6月我们的开票公司还欠我们公司30万，可是我理了下，不止欠，30万，我应该如实填写吧？
3542	请问残疾人基金年审是什么怎么弄
3543	企业所得税申报表利润总额减去弥补以前年度亏损得到实际利润去计算企业所得税，那利润报表上的利润总额是不是必须和这个实际利润一样？
3544	老师农田改造的节水工程合同如何缴纳印花税
3545	老师，您好！请问物权众筹收入、费用的会计分录应该怎么做
3546	老师:装修公司跟客户签订了装修合同，做收入是怎么写摘要？
3547	好的，谢谢！
3548	建筑企业没有做项目的成本预算，是不是月底就不能确认收入？不确认可以结账？
3549	老师请问小规模纳税人公司当月收到其他公司预付款30万，并开出发票，当月账上利润是0，请问这样需要缴纳企业所得税吗？
3550	企业所得税申报表利润总额减去是弥补以前年度亏损得到实际利润额，根据这个数值去缴纳企业所得税。是我在做账的时候不知道有弥补以前年度亏损，我的利润总额跟利润表上面的利润总额是一样，但是申报表上面的实际利润额跟我利润表上面的利润总额不同，请问这个怎么处理？
3551	工程类的如何将工程款套到个人私人账户里
3552	航天信息技术服务费如何做凭证？一个是银行流水单，一个是航天发票
3553	老师请问，签订购销合同，销售方给购买方开发票，在备注栏里注明货物的使用地和工程项目，这个有没有什么影响
3554	老师请问公司刚开业不久没有收入没有开发票是属于零申报的吗？
3555	请问一人有限责任公司的法人代表可以成立另外一个一人有限责任公司吗？做另一个公司的法人代表
3556	老师，我刚接手一家制造型企业的账，他们公司就一套账，现在发现一个问题就是现在账上的在产品和库存商品与实际不符且差额较大，几百万，查账发现是之前的会计成本做少了，有一段时间就没做成本，都是15，16年的事了，马上要上ERP系统了，必须账物相符啊，所要想问老师这么大金额怎么调才不会有税务风险呢？
3557	老师公司给员工买的零食下午茶需要缴纳个税吗？如何入帐呢
3558	老师:装修公司的劳务成本是要设哪里一级科目下面吗？
3559	减值后的账面价值怎么算？
3560	用友t+软件里没有劳务成本科目，只有:生产成本，制造费用，研发支出，工程施工，机械作业科目的。我可以记在工程施工里面吗？
3561	老师好，遇到个问题，就是我们单位，合同单价是包涵运费的，所以说每次开票都是含有运费单价在里面，这样就会多交增值税以及相关的税费，但是我们每次找人运输货物都是个人，最后都没有进账票抵扣。想问下，有什么好的处理办法，少交增值税？
3562	技术服务公司，一般纳税人，给对方开劳务费，是6个点吗
3563	你好老师，供货商2017年10月给我们开的10万专票被风吹丟了，怎么办
3564	老师问一下借管理费用10万5，借长期待摊费用115.5万贷银行存款126万，这个目录是什么意思？那么分摊目录怎么做？
3565	是装修公司买的材料和泥工工资
3566	折现回收期为什么是上年的累计净现金流现值÷最后一年的净现金流现值?为什么和公式不一样，如果展开公式折现回收期=？
3567	老師，公司賬上長期挂著向股东借款，而且金額挺大的會有稅務風險嗎？
3568	老师，还有今天我们出纳给我2张收据，一张上写着充挂账17000，收回借支3000元，报销单14000以前我们同事借支17000，他这样写收据对吗？
3569	老师:装修公司的材料款和民工工资都是由公司的一个人付款，由他去采购材料，然后到公司报销，我该怎样做分录呢？
3570	3月16日，向小规模纳税人深圳呈祥贸易发展有限公司采购PCB板10000片，每片0.93元，不含税价9000元，已验收入库，款项尚未付。21:10:49普洱小舟2017-10-3121:10:49原材料入账价值为什么是9270？这是怎么算得的？
3571	老师，出大问题了，我们的开票系统开出来的金额和税额加起来怎么不等于合计栏里面的金额呢相差几个小数
3572	好的。谢谢谢谢老师！
3573	老师，应收账款明细账模板能给一个嘛
3574	请问开发票，折扣要单独列出来。总金额228300，折扣55000，折扣后金额为173300，一张票最大金额只能开99900，怎么开具？
3575	我们是2016年12份成立的，现在销售收入已经340万了，没有交过增值税，交了2万6的企业所得税，会有问题吗？
3576	老师您好，我想问您是外地预缴千分之二这个是出自国税哪里
3577	谢谢谢谢老师！
3578	老师，您好，请问甲方公司打了二十万工程款到我公司的账户，现在二十万甲方不要求我们开票，我们应该怎样处理这笔款。可以不开发票直接做无票收入吗？
3579	老师，建筑行业一般纳税人在哪种情况下简易计税，哪种情况下一般计税
3580	请问下赔送的外账课程怎么只显示一小部分
3581	你好，公司收到合同价值为45万工程款抵账房，这该如何做账，随后又把房子卖了40万，这样又怎么做账
3582	老师，西藏怎么没有微信群呀？
3583	请问一下老师，收到合同价值为45万的工程款抵账房该如何做账，又把房子卖了40万，该如何做账
3584	我想问下，我厂现在要加新股东，盘点了固定资产有60万，库存有80万，成哈10万，应付账款有15万，借款有200万，注册资金是100万，新股东要占51%，怎么算成品10万借款是按一年借的，付1%的利息新股东要拿多少钱出来
3585	老师好，想问一下，就是说作为销售单位，货物单价包括运费，这个开票的时候是分开来开，还是就是按照合同同单价直接开？（我们单位业务不包括运输）
3586	在记账的过程中怎么记固定资产和低值易耗品
3587	用公司法人的中级会计证来办理代理记账许可证，可以吗
3588	老师，初级和注会一起考通过可能性大吗？需要注意什么
3589	原来是两种退税方式吗，那哪种好些，用哪种退税方法是由什么决定的，我们这种现在就是免抵退吧，那是可以退还是要等专管员来才能退
3590	考会计初级一定要高中以上学历吗？初中是不是不行
3591	3月16日，向小规模纳税人深圳呈祥贸易发展有限公司采购PCB板10000片，每片0.93元，不含税价9000元，已验收入库，款项尚未付。
3592	老师，政府采购的税率是多少
3593	请问，会计学堂老师讲课的讲义可以打印吗？
3594	?老师，小规模企业，税控维护费，抵扣增值税的时候，分录怎么处理？
3595	采购在京东平台采购物资，先款后货的交易方式，且是对公打款，当时对方提供的京东抬头的账户，现在货到了，却提供的平台上店家抬头的发票，请问这种方式可行不，需要退票重开吗？
3596	营业费用与管理费用的区别是什么
3597	邹老师，折旧不在固定资产明细账里做吗
3598	老师，问下计提的个税下个月交的少些，该怎么做账务处理
3599	老师，销售商品确认收入增值税是贷：应交税费——应交增值税（销项税额）购进的话是借：应交税费——应交增值税（进项税额）月末增值税的分录怎么做？下个月的时候借：应交税费——未交增值税贷：银行存款中间怎么衔接啊？
3600	老师，请问同一个区要改变税务注册地址有什么流程，需要什么资料呀
3601	请问各位小伙伴，网络教育，还没有拿证书，这种情况可以报考初级会计职称吗？求解！谢谢
3602	老师，销售商品确认收入增值税是贷：应交税费——应交增值税（销项税额）购进的话是借：应交税费——应交增值税（进项税额）月末增值税的分录怎么做？下个月的时候借：应交税费——未交增值税贷：银行存款中间怎么衔接啊？软件的话是不是要冲掉进项和销项差额走应交税费——应交增值税（转出未交增值税）
3603	各位老师，请帮帮忙，急用。
3604	上个库存是赞估的，这个能不能用现有的库存冲暂估的库存，两个库存价格不一样
3605	请问公对公账户转款，应该填写什么单据呢？是请款单或者费用报销单吗？
3606	出口收汇金额小于报关金额90美金，记账凭证怎么做？
3607	老师，您好咨询一下，注册资本是100万，法人存入银行账户500万，如何做分录？
3608	老师，您好,咨询一下，注册资本100万，非股东法人存入银行500万，如何做分录？
3609	租房没有发票年底纳税调增了，然后租房协议房东的多少水电费是属于公司的，也取得合法有效的凭证，请问水电费也需要纳税调增吗
3610	老师您好，请问影视行业可以加计扣除吗？
3611	支票包括哪些?
3612	出租不动产为什么还要预交增值税呢？？收到价款直接全额交不就行了吗？
3613	老师，我企业是高新技术企业，即销售货物，也销售嵌入式软件，怎么计算企业整体的税负率？同时税局在核算我的税负率正不正常，是看我企业整体的税负率，还是单单看货物部门的税负率？
3614	园林绿化工程营改增后签订的合同，苗木属于农产品系列，是免税的。房地产开发企业直接和园林公司签订购买苗木合同，凭园林公司开具的发票可以抵扣进项税额。。这句话怎么理解呢？？？苗木属于免税项目，要是免税他开具的发票也没有税吧？？那么房地产企业怎么抵扣进项税呢？
3615	老师，若我们当月要补交上年的所得税，调哪个表，怎么调？
3616	我今天银行对公账户收到10万，用这笔钱汇入了一家水泥厂，并且有五万块的投标保证金，退回账账户，这笔账怎么做
3617	我们公司买了辆车，可以抵扣把？抵扣是如何抵的，分几点抵扣？
3618	请问过节单位在买了鞭炮，只有收据，没有发票，当地没卖鞭炮的，是请人从外地带的，怎么报销啊？
3619	我12月31发票用完，11月1号月初买发票是不是要先抄报税才能去？
3620	老师，办理软件行业加计扣除备案如何办理，有什么流程。
3621	用请款单冲减费用报销单的费用时，那当初的请款单应该是附在费用报销单后面还是可以直接销毁？
3622	老师，境外子公司注销了，税局和账上要怎么处理
3623	出纳发放公司，可以公账转到老板的私账在体现发放工资吗？如果不行，需要去银行填写支票领取现金是吗？没干过出纳不是很清楚
3624	羊角符号和x怎么填写
3625	老板请八九个人在小饭店吃饭，没发票，怎么报销？公司比较偏远
